product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,data_src,date
3738,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/605-ridgewood-drive-homesite-f-4/75495/k-hovnanian-homes/rolling-ridge/honeysuckle-ii---605-ridgewood-f-4,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Honeysuckle II - 605 Ridgewood #F-4,,75495,Van-Alstyne,"380,000","1,828",No Plan,19/05/2024 11:37:21 PM
3028,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/15308-west-kea-way-homesite-222/19958/k-hovnanian-homes/tower-hill/eastwood---15308-west-kea-way-222,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood - 15308 West Kea Way #222,,19958,Lewes,"649,900","1,975",No Plan,19/05/2024 11:37:21 PM
7097,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/daffodil,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,19/05/2024 11:37:21 PM
8937,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/goldenrod,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,19/05/2024 11:37:21 PM
9382,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/passionflower,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,19/05/2024 11:37:21 PM
5521,Hovnanian,https://www.khov.com/find-new-homes/texas/mesquite/2514-tahoe-drive-homesite-c-7/75159/k-hovnanian-homes/caldwell-lakes/honeysuckle-ii---2514-tahoe-c-7,Home Builder,,K.Hovnanian Homes,Mesquite,TX,Honeysuckle II - 2514 Tahoe #C-7,,75181,Mesquite,"320,000","1,851",No Plan,19/05/2024 11:37:21 PM
9478,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6882-heritage-park-ave-nw-homesite-26/44646/k-hovnanian-homes/heritage-park/asheville--6882-heritage-park-ave-nw-26,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Asheville- 6882 Heritage Park Ave NW #26,,44646,Jackson-Township,"462,990","1,778",No Plan,19/05/2024 11:37:21 PM
8753,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6887-heritage-park-ave-nw-homesite-27/44646/k-hovnanian-homes/heritage-park/boise---6887-heritage-park-ave-nw-27,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Boise - 6887 Heritage Park Ave NW #27,,44646,Jackson-Township,"486,990","1,946",No Plan,19/05/2024 11:37:21 PM
8653,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6991-heritage-park-ave-nw-homesite-34/44646/k-hovnanian-homes/heritage-park/asheville--6991-heritage-park-ave-nw-34,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Asheville- 6991 Heritage Park Ave NW #34,,44646,Jackson-Township,"484,990","1,778",No Plan,19/05/2024 11:37:21 PM
3198,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/7063-heritage-park-ave-nw-homesite-40/44646/k-hovnanian-homes/heritage-park/pasadena---7063-heritage-park-ave-nw-40,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Pasadena - 7063 Heritage Park Ave NW #40,,44646,Jackson-Township,"499,990","2,162",No Plan,19/05/2024 11:37:21 PM
5443,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/375-jonagold-drive-ne-homesite-24/44641/k-hovnanian-homes/aspire-at-orchard-park/oleander---375-jonagold-drive-ne-24,Home Builder,,K.Hovnanian Homes,Louisville,OH,Oleander - 375 Jonagold Drive NE #24,,44641,Louisville,"347,990","2,081",No Plan,19/05/2024 11:37:21 PM
2021,Hovnanian,https://www.khov.com/find-new-homes/california/fowler/1442-west-ryan-ave-homesite-62/93625/k-hovnanian-homes/aspire-at-sunnyside/juniper---1442-west-ryan-ave-62,Home Builder,,K.Hovnanian Homes,Fowler,CA,Juniper - 1442 West Ryan Ave #62,,93625,Fowler,"429,990","1,694",No Plan,19/05/2024 11:37:21 PM
2099,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/clyde-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Clyde II,,77514,Anahuac,"279,950","1,388",No Plan,19/05/2024 11:37:21 PM
7500,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/finlay-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Finlay II,,77514,Anahuac,"284,950","1,514",No Plan,19/05/2024 11:37:21 PM
2062,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/godavari-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Godavari II,,77514,Anahuac,"289,950","1,646",No Plan,19/05/2024 11:37:21 PM
1620,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/orinoco-ii-esp,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Orinoco II,,77514,Anahuac,"314,950","1,999",No Plan,19/05/2024 11:37:21 PM
9169,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/orinoco-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Orinoco II,,77514,Anahuac,"314,950","1,999",No Plan,19/05/2024 11:37:21 PM
5752,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/tigris-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Tigris II,,77514,Anahuac,"342,950","2,563",No Plan,19/05/2024 11:37:21 PM
3593,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/zambezi-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Zambezi II,,77514,Anahuac,"350,950","2,830",No Plan,19/05/2024 11:37:21 PM
2119,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/107-peachleaf-court-homesite-78/77514/k-hovnanian-homes/cypress-point/finlay-ii---107-peachleaf-court-78,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Finlay II - 107 Peachleaf Court #78,,77514,Anahuac,"275,000","1,514",No Plan,19/05/2024 11:37:21 PM
6768,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2814-bisbee-road-homesite-35/77573/k-hovnanian-homes/sedona/juniper--2841-bisbee-road-35,Home Builder,,K.Hovnanian Homes,League-City,TX,Juniper- 2814 Bisbee Road #36,,77573,League-City,"409,433","2,063",No Plan,19/05/2024 11:37:21 PM
2955,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2820-bisbee-road-homesite-38/77573/k-hovnanian-homes/sedona/chase-2820-bisbee-road-38,Home Builder,,K.Hovnanian Homes,League-City,TX,Chase-2820 Bisbee Road #39,,77573,League-City,"415,800","2,243",No Plan,19/05/2024 11:37:21 PM
9759,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2813-bisbee-road-homesite-76/77573/k-hovnanian-homes/sedona/chase-2813-bisbee-road-36,Home Builder,,K.Hovnanian Homes,League-City,TX,Chase-2813 Bisbee Road #36,,77573,League-City,"418,055","2,243",No Plan,19/05/2024 11:37:21 PM
7159,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2837-bisbee-road-homesite-46/77573/k-hovnanian-homes/sedona/hoover-ii---2837-bisbee-road-46,Home Builder,,K.Hovnanian Homes,League-City,TX,Hoover II - 2837 Bisbee Road #46,,77573,League-City,"425,129","2,300",No Plan,19/05/2024 11:37:21 PM
5088,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/saint-lucia,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Saint Lucia,,34747,Kissimmee,"597,990","1,969",No Plan,19/05/2024 11:37:21 PM
7179,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/saint-thomas,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Saint Thomas,,34747,Kissimmee,"595,990","2,029",No Plan,19/05/2024 11:37:21 PM
7975,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/stella,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Stella,,34747,Kissimmee,"596,990","2,118",No Plan,19/05/2024 11:37:21 PM
7346,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/dominica,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Dominica,,34747,Kissimmee,"671,990","2,328",No Plan,19/05/2024 11:37:21 PM
2705,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/tobago-extra-suite-plus,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,K. Hovnanian's® Four Seasons at Orlando,,34747,Kissimmee,"595,990",,https://khovsecure.ml3ds-cloud.com/#/lotmap/43626,19/05/2024 11:37:21 PM
2391,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/juniper-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
9903,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/willard-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
6746,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/cooperfield,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
2991,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/tuscany-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
9993,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/walton-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
9083,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/clarendon,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
8307,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/leo,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
1167,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/josephine,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
3817,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/andrew,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,19/05/2024 11:37:21 PM
2854,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/1906-honey-mound-drive-homesite-26/77080/k-hovnanian-homes/knoll-court/cleveland---1906-honey-mound-drive-26,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland - 1906 Honey Mound Drive #26,,77080,Houston,"349,995","1,395",No Plan,19/05/2024 11:37:21 PM
8629,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/6611-nichols-landing-homesite-39/77461/k-hovnanian-homes/tejas-landing/samuel--6611-nichols-landing-39,Home Builder,,K.Hovnanian Homes,Needville,TX,Samuel- 6611 Nichols Landing #39,,77461,Needville,"548,579","2,879",No Plan,19/05/2024 11:37:21 PM
2648,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/6619-nichols-landing-homesite-41/77461/k-hovnanian-homes/tejas-landing/elaine--6619-nichols-landing-41,Home Builder,,K.Hovnanian Homes,Needville,TX,Elaine- 6619 Nichols Landing #41,,77461,Needville,"579,990","3,145",No Plan,19/05/2024 11:37:21 PM
3287,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/1689-se-chello-lane-homesite-196/34983/k-hovnanian-homes/aspire-at-port-st.-lucie/palmera---1689-se-chello-lane-196,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Palmera - 1689 SE Chello Lane #196,,34953,Port-St-Lucie,"490,862","2,127",No Plan,19/05/2024 11:37:21 PM
1889,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/1821-sw-bismark-street-homesite-191/34984/k-hovnanian-homes/aspire-at-port-st.-lucie/palmera---1821-sw-bismark-street-191,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Palmera - 1821 SW Bismark Street #191,,34953,Port-St-Lucie,"493,464","2,127",No Plan,19/05/2024 11:37:21 PM
1853,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/boone,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Boone,,95742,Rancho-Cordova,"636,652","2,382",No Plan,19/05/2024 11:37:21 PM
1015,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/telluride,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Telluride,,95742,Rancho-Cordova,"681,431","2,479",No Plan,19/05/2024 11:37:21 PM
3177,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/gunnison,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Gunnison,,95742,Rancho-Cordova,"661,946","2,628",No Plan,19/05/2024 11:37:21 PM
2892,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/passionflower-ii,Home Builder,,K.Hovnanian Homes,Ocala,FL,Passionflower II,,34473,Ocala,"375,990","2,094",No Plan,19/05/2024 11:37:21 PM
1400,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/daffodil-v-42527da0-abf2-448e-bed9-77bc0cc41e4b-cd501e5c-1bb6-4a42-9d4c-6b9c5b319ad1,Home Builder,,K.Hovnanian Homes,Millville,DE,Daffodil V,,19967,Millville,"449,900","1,627",No Plan,19/05/2024 11:37:21 PM
8772,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/azalea-iii,Home Builder,,K.Hovnanian Homes,Millville,DE,Azalea III,,19967,Millville,"419,900","1,349",No Plan,19/05/2024 11:37:21 PM
8097,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/caspian,Home Builder,,K.Hovnanian Homes,Millville,DE,Caspian,,19967,Millville,"479,900","2,430",No Plan,19/05/2024 11:37:21 PM
1501,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/calloway,Home Builder,,K.Hovnanian Homes,Watauga,TX,Calloway II,,76148,Watauga,"444,900","2,668",No Plan,19/05/2024 11:37:21 PM
5256,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/newport,Home Builder,,K.Hovnanian Homes,Watauga,TX,Newport,,76148,Watauga,"439,900","2,353",No Plan,19/05/2024 11:37:21 PM
4876,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/easton,Home Builder,,K.Hovnanian Homes,Watauga,TX,Easton II,,76148,Watauga,"389,900","1,822",No Plan,19/05/2024 11:37:21 PM
9093,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/keystone-ii,Home Builder,,K.Hovnanian Homes,Watauga,TX,Keystone II,,76148,Watauga,"381,900","1,711",No Plan,19/05/2024 11:37:21 PM
6994,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/devonshire,Home Builder,,K.Hovnanian Homes,Watauga,TX,Devonshire,,76148,Watauga,"454,900","2,463",No Plan,19/05/2024 11:37:21 PM
2612,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/providence-9cc380c6-c5af-433c-9ebb-7b9c000c0c45,Home Builder,,K.Hovnanian Homes,Watauga,TX,Providence,,76148,Watauga,"434,900","2,236",No Plan,19/05/2024 11:37:21 PM
3155,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/cerise,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Cerise,,95742,Rancho-Cordova,"659,867","2,226",No Plan,19/05/2024 11:37:21 PM
7956,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Goldenrod II,,75495,Van-Alstyne,"374,900","1,750",No Plan,19/05/2024 11:37:21 PM
8764,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/tigris-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Tigris II,,75495,Van-Alstyne,"423,900","2,544",No Plan,19/05/2024 11:37:21 PM
1436,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/sweet-pea,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Sweet Pea,,75495,Van-Alstyne,"399,900","2,214",No Plan,19/05/2024 11:37:21 PM
7088,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/honeysuckle-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Honeysuckle II,,75495,Van-Alstyne,"379,900","1,765",No Plan,19/05/2024 11:37:21 PM
6320,Hovnanian,https://www.khov.com/find-new-homes/texas/rowlett/75088/k-hovnanian-homes/sapphire-bay-ii/rome-ii,Home Builder,,K.Hovnanian Homes,Rowlett,TX,Rome II,,75088,Rowlett,"709,900","2,273",No Plan,19/05/2024 11:37:21 PM
5491,Hovnanian,https://www.khov.com/find-new-homes/texas/rowlett/75088/k-hovnanian-homes/sapphire-bay-ii/venice-ii,Home Builder,,K.Hovnanian Homes,Rowlett,TX,Venice II,,75088,Rowlett,"714,900","2,299",No Plan,19/05/2024 11:37:21 PM
4917,Hovnanian,https://www.khov.com/find-new-homes/texas/rowlett/75088/k-hovnanian-homes/sapphire-bay-ii/paris,Home Builder,,K.Hovnanian Homes,Rowlett,TX,Paris,,75088,Rowlett,"704,900","2,251",No Plan,19/05/2024 11:37:21 PM
3568,Hovnanian,https://www.khov.com/find-new-homes/texas/rowlett/75088/k-hovnanian-homes/sapphire-bay-ii/amalfi,Home Builder,,K.Hovnanian Homes,Rowlett,TX,Amalfi,,75088,Rowlett,"674,900","1,975",No Plan,19/05/2024 11:37:21 PM
7729,Hovnanian,https://www.khov.com/find-new-homes/arizona/phoenix/85085/k-hovnanian-homes/17-north,Home Builder,,K.Hovnanian Homes,Phoenix,AZ,17 North,,85085,Phoenix,"389,990","1,397",https://khovsecure.ml3ds-cloud.com/#/lotmap/184353,19/05/2024 11:37:21 PM
3598,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/k-hovnanian-homes/aguila-at-terra-lago,Home Builder,,K.Hovnanian Homes,Indio,CA,Aguila at Terra Lago,,92203,Indio,"540,990","1,780",https://khovsecure.ml3ds-cloud.com/#/lotmap/162406,19/05/2024 11:37:21 PM
9139,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante,Home Builder,,K.Hovnanian Homes,Houston,TX,Alicante,,77047,Houston,"309,990","1,395",https://khovsecure.ml3ds-cloud.com/#/lotmap/183829,19/05/2024 11:37:21 PM
2055,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Alto,,85305,Glendale,"427,990","1,986",https://khovsecure.ml3ds-cloud.com/#/lotmap/184007,19/05/2024 11:37:21 PM
6343,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85303/k-hovnanian-homes/ambra,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Ambra,,85303,Glendale,"457,906","1,416",https://khovsecure.ml3ds-cloud.com/#/lotmap/184132,19/05/2024 11:37:21 PM
8042,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Ascend at Liberty Run,,25405,Martinsburg,"366,990","1,628",https://khovsecure.ml3ds-cloud.com/#/lotmap/163150,19/05/2024 11:37:21 PM
9982,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run-townhomes,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Ascend at Liberty Run Townhomes,,25405,Martinsburg,"275,990","1,918",https://khovsecure.ml3ds-cloud.com/#/lotmap/163150,19/05/2024 11:37:21 PM
5513,Hovnanian,https://www.khov.com/find-new-homes/california/patterson/95363/k-hovnanian-homes/aspire-at-apricot-grove,Home Builder,,K.Hovnanian Homes,Patterson,CA,Aspire at Apricot Grove,,95363,Patterson,"527,224","1,724",https://khovsecure.ml3ds-cloud.com/#/lotmap/78303,19/05/2024 11:37:21 PM
4958,Hovnanian,https://www.khov.com/find-new-homes/california/wheatland/95692/k-hovnanian-homes/aspire-at-caliterra-ranch,Home Builder,,K.Hovnanian Homes,Wheatland,CA,Aspire at Caliterra Ranch,,95692,Wheatland,"491,990","1,711",https://khovsecure.ml3ds-cloud.com/#/lotmap/141977,19/05/2024 11:37:21 PM
9111,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34952/k-hovnanian-homes/aspire-at-east-lake,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Aspire at East Lake,,34952,Port-St-Lucie,"349,995","1,666",https://khovsecure.ml3ds-cloud.com/#/lotmap/162231,19/05/2024 11:37:21 PM
1212,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,19/05/2024 11:37:21 PM
5170,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Aspire at Hawks Ridge,,34983,Port-St-Lucie,"322,995","1,690",https://khovsecure.ml3ds-cloud.com/#/lotmap/121694,19/05/2024 11:37:21 PM
5675,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/44641/k-hovnanian-homes/aspire-at-orchard-park,Home Builder,,K.Hovnanian Homes,Louisville,OH,Aspire at Orchard Park,,44641,Louisville,"294,990","1,799",https://khovsecure.ml3ds-cloud.com/#/lotmap/184127,19/05/2024 11:37:21 PM
6883,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-bay/32909/k-hovnanian-homes/aspire-at-palm-bay,Home Builder,,K.Hovnanian Homes,Palm-Bay,FL,Aspire at Palm Bay,,32909,Palm-Bay,"349,995","1,820",https://khovsecure.ml3ds-cloud.com/#/lotmap/163017,19/05/2024 11:37:21 PM
7997,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34953/k-hovnanian-homes/aspire-at-port-st.-lucie,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Aspire at Port St. Lucie,,34953,Port-St-Lucie,"409,995","1,830",https://khovsecure.ml3ds-cloud.com/#/lotmap/89506,19/05/2024 11:37:21 PM
4355,Hovnanian,https://www.khov.com/find-new-homes/california/fowler/93625/k-hovnanian-homes/aspire-at-sunnyside,Home Builder,,K.Hovnanian Homes,Fowler,CA,Aspire at Sunnyside,,93625,Fowler,"429,990","1,694",https://khovsecure.ml3ds-cloud.com/#/lotmap/46691,19/05/2024 11:37:21 PM
3352,Hovnanian,https://www.khov.com/find-new-homes/florida/fort-pierce/34951/k-hovnanian-homes/aspire-at-waterstone,Home Builder,,K.Hovnanian Homes,Fort-Pierce,FL,Aspire at Waterstone,,34951,Fort-Pierce,"358,990","1,464",https://khovsecure.ml3ds-cloud.com/#/lotmap/57874,19/05/2024 11:37:21 PM
4600,Hovnanian,https://www.khov.com/find-new-homes/texas/bellville/77418/k-hovnanian-homes/bluebonnet-village,Home Builder,,K.Hovnanian Homes,Bellville,TX,Bluebonnet Village,,77418,Bellville,"256,990","1,413",https://khovsecure.ml3ds-cloud.com/#/lotmap/162308,19/05/2024 11:37:21 PM
4133,Hovnanian,https://www.khov.com/find-new-homes/ohio/perry-village/44081/k-hovnanian-homes/booth-farms,Home Builder,,K.Hovnanian Homes,Perry-Village,OH,Booth Farm,,44081,Perry-Village,"278,990","1,439",https://khovsecure.ml3ds-cloud.com/#/lotmap/163067,19/05/2024 11:37:21 PM
6453,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/44685/k-hovnanian-homes/forest-lakes,Home Builder,,K.Hovnanian Homes,Green,OH,The Enclave at Forest Lakes,,44685,Green,"320,990","1,854",https://khovsecure.ml3ds-cloud.com/#/lotmap/89722,19/05/2024 11:37:21 PM
7951,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Glen Oaks,,77355,Magnolia,"259,950","1,660",https://khovsecure.ml3ds-cloud.com/#/lotmap/44014,19/05/2024 11:37:21 PM
2949,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows,Home Builder,,K.Hovnanian Homes,Elyria,OH,Harvest Meadows,,44035,Elyria,"271,990","1,439",https://khovsecure.ml3ds-cloud.com/#/lotmap/101252,19/05/2024 11:37:21 PM
4193,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Heritage Park,,44646,Jackson-Township,"399,990","1,778",https://khovsecure.ml3ds-cloud.com/#/lotmap/162222,19/05/2024 11:37:21 PM
