product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,latitude,longitude,price,sq_ft,data_src,date
1607,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/boise,Home Builder,,K.Hovnanian Homes,Cypress,TX,Boise,,77433,Cypress,29.893058,-95.734859,"372,950","1,902",No Plan,29/05/2024 11:52:08 PM
7863,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/tacoma,Home Builder,,K.Hovnanian Homes,Cypress,TX,Tacoma,,77433,Cypress,29.893058,-95.734859,"383,950","1,977",No Plan,29/05/2024 11:52:08 PM
7191,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/juniper-iii,Home Builder,,K.Hovnanian Homes,Cypress,TX,Juniper III,,77433,Cypress,29.893058,-95.734859,"387,950","2,047",No Plan,29/05/2024 11:52:08 PM
2990,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/pasadena,Home Builder,,K.Hovnanian Homes,Cypress,TX,Pasadena,,77433,Cypress,29.893058,-95.734859,"392,950","2,088",No Plan,29/05/2024 11:52:08 PM
9143,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Cypress,TX,Santa Rosa II,,77433,Cypress,29.893058,-95.734859,"392,950","2,098",No Plan,29/05/2024 11:52:08 PM
2162,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/omaha,Home Builder,,K.Hovnanian Homes,Cypress,TX,Omaha,,77433,Cypress,29.893058,-95.734859,"422,950","2,792",No Plan,29/05/2024 11:52:08 PM
6550,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/el-paso,Home Builder,,K.Hovnanian Homes,Cypress,TX,El Paso,,77433,Cypress,29.893058,-95.734859,"442,950","3,002",No Plan,29/05/2024 11:52:08 PM
5813,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/davenport,Home Builder,,K.Hovnanian Homes,Cypress,TX,Davenport,,77433,Cypress,29.893058,-95.734859,"457,950","3,190",No Plan,29/05/2024 11:52:08 PM
7073,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/tuscaloosa,Home Builder,,K.Hovnanian Homes,Cypress,TX,Tuscaloosa,,77433,Cypress,29.893058,-95.734859,"474,950","3,172",No Plan,29/05/2024 11:52:08 PM
3727,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/3218-palm-heights-street-homesite-2/77573/k-hovnanian-homes/westland-ranch/belfast-esp--3218-palm-heights-street-2,Home Builder,,K.Hovnanian Homes,League-City,TX,Belfast ESP- 3218 Palm Heights Street #2,,77573,League-City,29.45281,-95.162561,"608,750","2,511",No Plan,29/05/2024 11:52:08 PM
9442,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/3233-palm-heights-street-homesite-20/77573/k-hovnanian-homes/westland-ranch/geneva--3233-palm-heights-street-20,Home Builder,,K.Hovnanian Homes,League-City,TX,Geneva- 3233 Palm Heights Street #20,,77573,League-City,29.45281,-95.162561,"593,093","2,855",No Plan,29/05/2024 11:52:08 PM
6493,Hovnanian,https://www.khov.com/find-new-homes/ohio/bowling-green/5016-merlot-drive-homesite-301/43616/k-hovnanian-homes/northwest-ohio-collection/oleander-5016-merlot-drive-301,Home Builder,,K.Hovnanian Homes,Bowling-Green,OH,Oleander-5016 Merlot Drive #301,,43402,Bowling-Green,41.412165,-83.66064,"399,990","2,100",No Plan,29/05/2024 11:52:08 PM
1916,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/middletown-reserve/garrett-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Garrett I,,19709,Middletown,39.480371,-75.7246467,"459,900","2,295",No Plan,29/05/2024 11:52:08 PM
2019,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/boise,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Boise,,77517,Santa-Fe,29.389688,-95.128067,"349,990","1,902",No Plan,29/05/2024 11:52:08 PM
9380,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/tacoma,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Tacoma,,77517,Santa-Fe,29.389688,-95.128067,"359,990","1,977",No Plan,29/05/2024 11:52:08 PM
9461,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/juniper-iii,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Juniper III,,77517,Santa-Fe,29.389688,-95.128067,"362,990","2,047",No Plan,29/05/2024 11:52:08 PM
3250,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Santa Rosa II,,77517,Santa-Fe,29.389688,-95.128067,"364,990","2,098",No Plan,29/05/2024 11:52:08 PM
5488,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/omaha,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Omaha,,77517,Santa-Fe,29.389688,-95.128067,"391,990","2,792",No Plan,29/05/2024 11:52:08 PM
7553,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/77517/k-hovnanian-homes/centennial-oaks/el-paso,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,El Paso,,77517,Santa-Fe,29.389688,-95.128067,"418,990","3,002",No Plan,29/05/2024 11:52:08 PM
3633,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/15218-laurel-oak-lane-homesite-22/77517/k-hovnanian-homes/centennial-oaks/juniper-iii--15218-laurel-oak-lane-22,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Juniper III- 15218 Laurel Oak Lane #22,,77517,Santa-Fe,29.389688,-95.128067,"371,223","2,047",No Plan,29/05/2024 11:52:08 PM
5427,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/15226-laurel-oak-lane-homesite-24/77517/k-hovnanian-homes/centennial-oaks/santa-rosa-ii--15226-laurel-oak-lane-24,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Santa Rosa II- 15226 Laurel Oak Lane #24,,77517,Santa-Fe,29.389688,-95.128067,"404,039","2,118",No Plan,29/05/2024 11:52:08 PM
3429,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/15210-laurel-oak-lane-homesite-20/77517/k-hovnanian-homes/centennial-oaks/omaha-15210-laurel-oak-lane-20,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,Omaha-15210 Laurel Oak Lane #20,,77517,Santa-Fe,29.389688,-95.128067,"436,920","2,792",No Plan,29/05/2024 11:52:08 PM
8611,Hovnanian,https://www.khov.com/find-new-homes/texas/santa-fe/15214-laurel-oak-lane/77517/k-hovnanian-homes/centennial-oaks/el-paso--15214-laurel-oak-lane-21,Home Builder,,K.Hovnanian Homes,Santa-Fe,TX,El Paso- 15214 Laurel Oak Lane #21,,77517,Santa-Fe,29.389688,-95.128067,"455,671","3,050",No Plan,29/05/2024 11:52:08 PM
1937,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch-townhomes/peabody,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Osprey Ranch Townhomes,,34787,Winter-Garden,28.36979,-81.63817,"431,990",,https://khovsecure.ml3ds-cloud.com/#/lotmap/100888,29/05/2024 11:52:08 PM
3481,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch-townhomes/cascavel-ii,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Osprey Ranch Townhomes,,34787,Winter-Garden,28.36979,-81.63817,"431,990",,https://khovsecure.ml3ds-cloud.com/#/lotmap/100888,29/05/2024 11:52:08 PM
2185,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/605-ridgewood-drive-homesite-f-4/75495/k-hovnanian-homes/rolling-ridge/honeysuckle-ii---605-ridgewood-f-4,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Honeysuckle II - 605 Ridgewood #F-4,,75495,Van-Alstyne,33.445126,-96.590348,"380,000","1,828",No Plan,29/05/2024 11:52:08 PM
3170,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/15308-west-kea-way-homesite-222/19958/k-hovnanian-homes/tower-hill/eastwood---15308-west-kea-way-222,Home Builder,,K.Hovnanian Homes,Lewes,DE,Eastwood - 15308 West Kea Way #222,,19958,Lewes,38.7648514,-75.1727684,"649,900","1,975",No Plan,29/05/2024 11:52:08 PM
2805,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/bluebell,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,38.980488,-75.50273,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,29/05/2024 11:52:08 PM
6505,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/daffodil,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,38.980488,-75.50273,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,29/05/2024 11:52:08 PM
4148,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/goldenrod,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,38.980488,-75.50273,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,29/05/2024 11:52:08 PM
1007,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/passionflower,Home Builder,,K.Hovnanian Homes,Felton,DE,Aspire at Fork Landing,,19943,Felton,38.980488,-75.50273,"499,900","2,081",https://khovsecure.ml3ds-cloud.com/#/lotmap/89775,29/05/2024 11:52:08 PM
2534,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6882-heritage-park-ave-nw-homesite-26/44646/k-hovnanian-homes/heritage-park/asheville--6882-heritage-park-ave-nw-26,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Asheville- 6882 Heritage Park Ave NW #26,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"454,990","1,778",No Plan,29/05/2024 11:52:08 PM
7569,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6887-heritage-park-ave-nw-homesite-27/44646/k-hovnanian-homes/heritage-park/boise---6887-heritage-park-ave-nw-27,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Boise - 6887 Heritage Park Ave NW #27,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"479,990","1,946",No Plan,29/05/2024 11:52:08 PM
6893,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/6991-heritage-park-ave-nw-homesite-34/44646/k-hovnanian-homes/heritage-park/asheville--6991-heritage-park-ave-nw-34,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Asheville- 6991 Heritage Park Ave NW #34,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"484,990","1,778",No Plan,29/05/2024 11:52:08 PM
2072,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/7063-heritage-park-ave-nw-homesite-40/44646/k-hovnanian-homes/heritage-park/pasadena---7063-heritage-park-ave-nw-40,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Pasadena - 7063 Heritage Park Ave NW #40,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"540,436","2,162",No Plan,29/05/2024 11:52:08 PM
9664,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/375-jonagold-drive-ne-homesite-24/44641/k-hovnanian-homes/aspire-at-orchard-park/oleander---375-jonagold-drive-ne-24,Home Builder,,K.Hovnanian Homes,Louisville,OH,Oleander - 375 Jonagold Drive NE #24,,44641,Louisville,40.8414781639108,-81.2978031673687,"367,794","2,081",No Plan,29/05/2024 11:52:08 PM
7405,Hovnanian,https://www.khov.com/find-new-homes/california/fowler/1442-west-ryan-ave-homesite-62/93625/k-hovnanian-homes/aspire-at-sunnyside/juniper---1442-west-ryan-ave-62,Home Builder,,K.Hovnanian Homes,Fowler,CA,Juniper - 1442 West Ryan Ave #62,,93625,Fowler,36.620062,-119.691223,"429,990","1,694",No Plan,29/05/2024 11:52:08 PM
8045,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/clyde-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Clyde II,,77514,Anahuac,29.830028,-94.648386,"279,950","1,388",No Plan,29/05/2024 11:52:08 PM
6009,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/finlay-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Finlay II,,77514,Anahuac,29.830028,-94.648386,"284,950","1,514",No Plan,29/05/2024 11:52:08 PM
8817,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/godavari-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Godavari II,,77514,Anahuac,29.830028,-94.648386,"289,950","1,646",No Plan,29/05/2024 11:52:08 PM
3497,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/orinoco-ii-esp,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Orinoco II,,77514,Anahuac,29.830028,-94.648386,"314,950","1,999",No Plan,29/05/2024 11:52:08 PM
1589,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/orinoco-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Orinoco II,,77514,Anahuac,29.830028,-94.648386,"314,950","1,999",No Plan,29/05/2024 11:52:08 PM
7416,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/tigris-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Tigris II,,77514,Anahuac,29.830028,-94.648386,"342,950","2,563",No Plan,29/05/2024 11:52:08 PM
2950,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point/zambezi-ii,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Zambezi II,,77514,Anahuac,29.830028,-94.648386,"350,950","2,830",No Plan,29/05/2024 11:52:08 PM
1645,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2814-bisbee-road-homesite-35/77573/k-hovnanian-homes/sedona/juniper--2841-bisbee-road-35,Home Builder,,K.Hovnanian Homes,League-City,TX,Juniper- 2814 Bisbee Road #36,,77573,League-City,29.468521,-95.113561,"409,433","2,063",No Plan,29/05/2024 11:52:08 PM
3819,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2820-bisbee-road-homesite-38/77573/k-hovnanian-homes/sedona/chase-2820-bisbee-road-38,Home Builder,,K.Hovnanian Homes,League-City,TX,Chase-2820 Bisbee Road #39,,77573,League-City,29.468521,-95.113561,"415,800","2,243",No Plan,29/05/2024 11:52:08 PM
7168,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/2837-bisbee-road-homesite-46/77573/k-hovnanian-homes/sedona/hoover-ii---2837-bisbee-road-46,Home Builder,,K.Hovnanian Homes,League-City,TX,Hoover II - 2837 Bisbee Road #46,,77573,League-City,29.468521,-95.113561,"425,129","2,300",No Plan,29/05/2024 11:52:08 PM
4828,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/saint-lucia,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Saint Lucia,,34747,Kissimmee,28.30933,-81.604207,"597,990","1,969",No Plan,29/05/2024 11:52:08 PM
5378,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/saint-thomas,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Saint Thomas,,34747,Kissimmee,28.30933,-81.604207,"595,990","2,029",No Plan,29/05/2024 11:52:08 PM
2190,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/stella,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Stella,,34747,Kissimmee,28.30933,-81.604207,"596,990","2,118",No Plan,29/05/2024 11:52:08 PM
7493,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/dominica,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Dominica,,34747,Kissimmee,28.30933,-81.604207,"671,990","2,328",No Plan,29/05/2024 11:52:08 PM
4589,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/four-seasons/k.-hovnanian's-four-seasons-at-orlando/tobago-extra-suite-plus,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,K. Hovnanian's® Four Seasons at Orlando,,34747,Kissimmee,28.30933,-81.604207,"595,990",,https://khovsecure.ml3ds-cloud.com/#/lotmap/43626,29/05/2024 11:52:08 PM
3240,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/juniper-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
7348,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/willard-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
9389,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/cooperfield,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
8023,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/tuscany-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
1415,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/walton-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
3273,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/clarendon,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
2031,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/leo,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
6432,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/josephine,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
7366,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood/andrew,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood,,77573,League-City,29.476673,-95.169344,"486,777",,https://khovsecure.ml3ds-cloud.com/#/lotmap/44926,29/05/2024 11:52:08 PM
9076,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/6611-nichols-landing-homesite-39/77461/k-hovnanian-homes/tejas-landing/samuel--6611-nichols-landing-39,Home Builder,,K.Hovnanian Homes,Needville,TX,Samuel- 6611 Nichols Landing #39,,77461,Needville,29.437799,-95.837594,"548,579","2,879",No Plan,29/05/2024 11:52:08 PM
5004,Hovnanian,https://www.khov.com/find-new-homes/texas/needville/6619-nichols-landing-homesite-41/77461/k-hovnanian-homes/tejas-landing/elaine--6619-nichols-landing-41,Home Builder,,K.Hovnanian Homes,Needville,TX,Elaine- 6619 Nichols Landing #41,,77461,Needville,29.437799,-95.837594,"579,990","3,145",No Plan,29/05/2024 11:52:08 PM
7406,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/1689-se-chello-lane-homesite-196/34983/k-hovnanian-homes/aspire-at-port-st.-lucie/palmera---1689-se-chello-lane-196,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Palmera - 1689 SE Chello Lane #196,,34953,Port-St-Lucie,27.25611,-80.38963,"490,862","2,127",No Plan,29/05/2024 11:52:08 PM
2689,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/1821-sw-bismark-street-homesite-191/34984/k-hovnanian-homes/aspire-at-port-st.-lucie/palmera---1821-sw-bismark-street-191,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Palmera - 1821 SW Bismark Street #191,,34953,Port-St-Lucie,27.25611,-80.38963,"493,464","2,127",No Plan,29/05/2024 11:52:08 PM
5921,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/boone,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Boone,,95742,Rancho-Cordova,38.549815,-121.224057,"636,652","2,382",No Plan,29/05/2024 11:52:08 PM
6354,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/telluride,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Telluride,,95742,Rancho-Cordova,38.549815,-121.224057,"681,431","2,479",No Plan,29/05/2024 11:52:08 PM
9532,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/gunnison,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Gunnison,,95742,Rancho-Cordova,38.549815,-121.224057,"661,790","2,628",No Plan,29/05/2024 11:52:08 PM
4126,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/passionflower-ii,Home Builder,,K.Hovnanian Homes,Ocala,FL,Passionflower II,,34473,Ocala,29.0295,-82.197224,"377,990","2,094",No Plan,29/05/2024 11:52:08 PM
1250,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/daffodil-v-42527da0-abf2-448e-bed9-77bc0cc41e4b-cd501e5c-1bb6-4a42-9d4c-6b9c5b319ad1,Home Builder,,K.Hovnanian Homes,Millville,DE,Daffodil V,,19967,Millville,38.531924,-75.128797,"449,900","1,627",No Plan,29/05/2024 11:52:08 PM
2352,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/azalea-iii,Home Builder,,K.Hovnanian Homes,Millville,DE,Azalea III,,19967,Millville,38.531924,-75.128797,"419,900","1,349",No Plan,29/05/2024 11:52:08 PM
5053,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/caspian,Home Builder,,K.Hovnanian Homes,Millville,DE,Caspian,,19967,Millville,38.531924,-75.128797,"479,900","2,430",No Plan,29/05/2024 11:52:08 PM
6563,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/calloway,Home Builder,,K.Hovnanian Homes,Watauga,TX,Calloway II,,76148,Watauga,32.87416,-97.24987,"444,900","2,668",No Plan,29/05/2024 11:52:08 PM
4672,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/newport,Home Builder,,K.Hovnanian Homes,Watauga,TX,Newport,,76148,Watauga,32.87416,-97.24987,"439,900","2,353",No Plan,29/05/2024 11:52:08 PM
8582,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/easton,Home Builder,,K.Hovnanian Homes,Watauga,TX,Easton II,,76148,Watauga,32.87416,-97.24987,"389,900","1,822",No Plan,29/05/2024 11:52:08 PM
4729,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/keystone-ii,Home Builder,,K.Hovnanian Homes,Watauga,TX,Keystone II,,76148,Watauga,32.87416,-97.24987,"381,900","1,711",No Plan,29/05/2024 11:52:08 PM
4744,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/devonshire,Home Builder,,K.Hovnanian Homes,Watauga,TX,Devonshire,,76148,Watauga,32.87416,-97.24987,"454,900","2,463",No Plan,29/05/2024 11:52:08 PM
7803,Hovnanian,https://www.khov.com/find-new-homes/texas/watauga/76148/k-hovnanian-homes/hightower-estates/providence-9cc380c6-c5af-433c-9ebb-7b9c000c0c45,Home Builder,,K.Hovnanian Homes,Watauga,TX,Providence,,76148,Watauga,32.87416,-97.24987,"434,900","2,236",No Plan,29/05/2024 11:52:08 PM
9068,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch/cerise,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Cerise,,95742,Rancho-Cordova,38.549815,-121.224057,"659,867","2,226",No Plan,29/05/2024 11:52:08 PM
6206,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Goldenrod II,,75495,Van-Alstyne,33.445126,-96.590348,"374,900","1,750",No Plan,29/05/2024 11:52:08 PM
5996,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/tigris-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Tigris II,,75495,Van-Alstyne,33.445126,-96.590348,"423,900","2,544",No Plan,29/05/2024 11:52:08 PM
4641,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/sweet-pea,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Sweet Pea,,75495,Van-Alstyne,33.445126,-96.590348,"399,900","2,214",No Plan,29/05/2024 11:52:08 PM
7812,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge/honeysuckle-ii,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Honeysuckle II,,75495,Van-Alstyne,33.445126,-96.590348,"379,900","1,765",No Plan,29/05/2024 11:52:08 PM
7026,Hovnanian,https://www.khov.com/find-new-homes/texas/rowlett/75088/k-hovnanian-homes/sapphire-bay-ii/rome-ii,Home Builder,,K.Hovnanian Homes,Rowlett,TX,Rome II,,75088,Rowlett,32.870462,-96.519902,"709,900","2,273",No Plan,29/05/2024 11:52:08 PM
