product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,date
1667,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/141-leeward-landing-homesite-728/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal---141-leeward-landing-728,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal - 141 Leeward Landing #728,,29486,Summerville,"519,900",09/05/2024 10:34:28 PM
2907,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/552-marsh-cove-circle-homesite-754/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/san-sebastian-loft---552-marsh-cove-circle-754,Home Builder,,K.Hovnanian Homes,Summerville,SC,San Sebastian Loft - 552 Marsh Cove Circle #754,,29486,Summerville,"879,900",09/05/2024 10:34:28 PM
4289,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/404-fuji-road-ne-homesite-1235/44641/k-hovnanian-homes/orchard-park-townhomes/dayton---404-fuji-road-ne-1235,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton - 404 Fuji Road NE #1235,,44641,Louisville,"257,990",09/05/2024 10:34:28 PM
9696,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/400-fuji-road-ne-homesite-1233/44641/k-hovnanian-homes/orchard-park-townhomes/dayton---400-fuji-road-ne-1233,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton - 400 Fuji Road NE #1233,,44641,Louisville,"257,990",09/05/2024 10:34:28 PM
2646,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/421-honeycrisp-drive-ne-homesite-1029/44641/k-hovnanian-homes/orchard-park-townhomes/beckfield--421-honeycrisp-drive-ne-1029,Home Builder,,K.Hovnanian Homes,Louisville,OH,Beckfield- 421 Honeycrisp Drive NE #1029,,44641,Louisville,"291,685",09/05/2024 10:34:28 PM
6677,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/423-honeycrisp-drive-ne-homesite-1028/44641/k-hovnanian-homes/orchard-park-townhomes/dayton--423-honeycrisp-drive-ne-1028,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton- 423 Honeycrisp Drive NE #1028,,44641,Louisville,"292,250",09/05/2024 10:34:28 PM
9981,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/daffodil-iv,Home Builder,,K.Hovnanian Homes,Ocala,FL,Aspire at Marion Oaks,,34473,Ocala,"323,990",09/05/2024 10:34:28 PM
4547,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Ocala,FL,Aspire at Marion Oaks,,34473,Ocala,"323,990",09/05/2024 10:34:28 PM
9201,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/willard-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Kingdom Heights,,77471,Rosenberg,"347,990",09/05/2024 10:34:28 PM
1603,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/2100-lark-way-homesite-205/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera--2100-lark-way-205,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera- 2100 Lark Way #205,,95620,Dixon,"553,974",09/05/2024 10:34:28 PM
2767,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/2125-lark-way-homesite-204/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera--2125-lark-way-204,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera- 2125 Lark Way #204,,95620,Dixon,"559,765",09/05/2024 10:34:28 PM
5109,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/194-south-ridge-brook-drive-homesite-112/19943/k-hovnanian-homes/satterfield/cordoba--194-south-ridge-brook-drive-sf112,Home Builder,,K.Hovnanian Homes,Felton,DE,Cordoba- 194 South Ridge Brook Drive #SF112,,19943,Felton,"470,900",09/05/2024 10:34:28 PM
3666,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/frankfurt-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Frankfurt,,75166,Lavon,"527,900",09/05/2024 10:34:28 PM
2198,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/glasgow,Home Builder,,K.Hovnanian Homes,Lavon,TX,Glasgow,,75166,Lavon,"530,900",09/05/2024 10:34:28 PM
4306,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/geneva-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Geneva,,75166,Lavon,"531,900",09/05/2024 10:34:28 PM
4017,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/malmo-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Malmo,,75166,Lavon,"541,900",09/05/2024 10:34:28 PM
8230,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/mykonos-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Mykonos,,75166,Lavon,"565,900",09/05/2024 10:34:28 PM
2972,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/munich-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich,,75166,Lavon,"573,900",09/05/2024 10:34:28 PM
8282,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/stirling,Home Builder,,K.Hovnanian Homes,Lavon,TX,Stirling,,75166,Lavon,"583,900",09/05/2024 10:34:28 PM
2040,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/belfast,Home Builder,,K.Hovnanian Homes,Lavon,TX,Belfast,,75166,Lavon,"467,900",09/05/2024 10:34:28 PM
1605,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/frankfurt-villas,Home Builder,,K.Hovnanian Homes,Lavon,TX,Frankfurt,,75166,Lavon,"489,900",09/05/2024 10:34:28 PM
7343,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/glasgow-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Glasgow,,75166,Lavon,"492,900",09/05/2024 10:34:28 PM
2192,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/geneva-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Geneva,,75166,Lavon,"493,900",09/05/2024 10:34:28 PM
7443,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/malmo-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Malmo,,75166,Lavon,"503,900",09/05/2024 10:34:28 PM
4767,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/mykonos-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Mykonos,,75166,Lavon,"527,900",09/05/2024 10:34:28 PM
2617,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/munich,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich,,75166,Lavon,"535,900",09/05/2024 10:34:28 PM
9267,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/stirling-villas,Home Builder,,K.Hovnanian Homes,Lavon,TX,Stirling,,75166,Lavon,"545,900",09/05/2024 10:34:28 PM
7700,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/818-emerald-heights-homesite-c-2/75166/k-hovnanian-homes/elevon/munich---818-emerald-heights-c-2,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich - 818 Emerald Heights #C-2,,75166,Lavon,"588,000",09/05/2024 10:34:28 PM
8667,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/792-emerald-heights-homesite-e-23/75116/k-hovnanian-homes/elevon/geneva-792-emerald-heights-8,Home Builder,,K.Hovnanian Homes,Lavon,TX,Geneva-792 Emerald Heights #E-23,,75166,Lavon,"528,000",09/05/2024 10:34:28 PM
2285,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/791-emerald-heights-homesite-f-46/75166/k-hovnanian-homes/elevon/munich---791-emerald-heights-f-46,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich - 791 Emerald Heights #F-46,,75166,Lavon,"549,000",09/05/2024 10:34:28 PM
2112,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/776-emerald-heights-homesite-e-19/75116/k-hovnanian-homes/elevon/mykonos---776-emerald-heights-4,Home Builder,,K.Hovnanian Homes,Lavon,TX,Mykonos - 776 Emerald Heights #E-19,,75166,Lavon,"558,000",09/05/2024 10:34:28 PM
5520,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3387-ponderosa-trail-homesite-136/44685/k-hovnanian-homes/forest-lakes/irving---3387-ponderosa-trail-136,Home Builder,,K.Hovnanian Homes,Green,OH,Irving - 3387 Ponderosa Trail #136,,44685,Green,"397,990",09/05/2024 10:34:28 PM
6922,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3379-ponderosa-trail-homesite-137/44685/k-hovnanian-homes/forest-lakes/eastwood---3379-ponderosa-trail-137,Home Builder,,K.Hovnanian Homes,Green,OH,Eastwood - 3379 Ponderosa Trail #137,,44685,Green,"397,990",09/05/2024 10:34:28 PM
6190,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3375-ponderosa-trail-homesite-138/44685/k-hovnanian-homes/forest-lakes/hanover---3375-ponderosa-trail-138,Home Builder,,K.Hovnanian Homes,Green,OH,Hanover - 3375 Ponderosa Trail #138,,44685,Green,"416,990",09/05/2024 10:34:28 PM
3537,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3371-ponderosa-trail-homesite-139/44685/k-hovnanian-homes/forest-lakes/hanover---3371-ponderosa-trail-139,Home Builder,,K.Hovnanian Homes,Green,OH,Hanover - 3371 Ponderosa Trail #139,,44685,Green,"417,990",09/05/2024 10:34:28 PM
3573,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/1255-selena-grove-homesite-125/44685/k-hovnanian-homes/forest-lakes/eastwood-loft--1255-selena-grove-125,Home Builder,,K.Hovnanian Homes,Green,OH,Eastwood Loft- 1255 Selena Grove #125,,44685,Green,"457,990",09/05/2024 10:34:28 PM
3646,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/belfast,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Belfast,,75495,Van-Alstyne,"549,900",09/05/2024 10:34:28 PM
6888,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/cordoba,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Cordoba,,75495,Van-Alstyne,"569,900",09/05/2024 10:34:28 PM
1086,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/malmo,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Malmo,,75495,Van-Alstyne,"589,900",09/05/2024 10:34:28 PM
7384,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/mykonos,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Mykonos,,75495,Van-Alstyne,"609,900",09/05/2024 10:34:28 PM
9331,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/munich,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Munich,,75495,Van-Alstyne,"614,900",09/05/2024 10:34:28 PM
1912,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/rotterdam,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Rotterdam,,75495,Van-Alstyne,"624,900",09/05/2024 10:34:28 PM
9859,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/1319-emma-road-homesite-b-3/75495/k-hovnanian-homes/lincoln-pointe/cordoba---1319-emma-road-3,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Cordoba - 1319 Emma Road #B-3,,75495,Van-Alstyne,"595,000",09/05/2024 10:34:28 PM
4534,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/1326-caleb-road-homesite-b-31/75495/k-hovnanian-homes/lincoln-pointe/malmo---1326-caleb-road-b-31,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Malmo - 1326 Caleb Road #B-31,,75495,Van-Alstyne,"630,000",09/05/2024 10:34:28 PM
2440,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/1315-emma-road-homesite-b-2/75495/k-hovnanian-homes/lincoln-pointe/rotterdam---1315-emma-road-b-2,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Rotterdam - 1315 Emma Road #B-2,,75495,Van-Alstyne,"670,000",09/05/2024 10:34:28 PM
8071,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/712-abbey-road-homesite-c-4/75495/k-hovnanian-homes/lincoln-pointe/rotterdam---712-abbey-road-4,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Rotterdam - 712 Abbey Road #C-4,,75495,Van-Alstyne,"675,000",09/05/2024 10:34:28 PM
9191,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/525-cherry-bark-road-homesite-137/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/dorchester-loft--525-cherry-bark-road-137,Home Builder,,K.Hovnanian Homes,Middletown,DE,Dorchester Loft- 525 Cherry Bark Road #137,,19709,Middletown,"619,900",09/05/2024 10:34:28 PM
3657,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/haddenfield-ii,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Haddenfield II,,20769,Glenn-Dale,"662,990",09/05/2024 10:34:28 PM
3361,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/tomasen,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Tomasen,,20769,Glenn-Dale,"682,990",09/05/2024 10:34:28 PM
3050,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/callahan-i,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Callahan I,,20769,Glenn-Dale,"692,990",09/05/2024 10:34:28 PM
8627,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/delaware-ii,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Delaware II,,20769,Glenn-Dale,"735,990",09/05/2024 10:34:28 PM
9373,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/potomac,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Potomac,,20769,Glenn-Dale,"785,990",09/05/2024 10:34:28 PM
2881,Hovnanian,https://www.khov.com/find-new-homes/maryland/glenn-dale/20769/k-hovnanian-homes/fairway-estates/alaska-ii,Home Builder,,K.Hovnanian Homes,Glenn-Dale,MD,Alaska II,,20769,Glenn-Dale,"800,990",09/05/2024 10:34:28 PM
1615,Hovnanian,https://www.khov.com/find-new-homes/texas/bellville/1070-garden-sun-drive-homesite-9/77418/k-hovnanian-homes/bluebonnet-village/darlington-ii--1070-garden-sun-drive-9,Home Builder,,K.Hovnanian Homes,Bellville,TX,Darlington II- 1070 Garden Sun Drive #9,,77418,Bellville,"291,765",09/05/2024 10:34:28 PM
3921,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/lila-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Lila II,,34787,Kissimmee,"478,990",09/05/2024 10:34:28 PM
4591,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/nicola-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Nicola II,,34787,Kissimmee,"552,990",09/05/2024 10:34:28 PM
4718,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/suncrest-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Suncrest II,,34787,Kissimmee,"579,990",09/05/2024 10:34:28 PM
4761,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/tessa-iii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Tessa III,,34787,Kissimmee,"592,990",09/05/2024 10:34:28 PM
6487,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/tompkins-iii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Tompkins III,,34787,Kissimmee,"672,990",09/05/2024 10:34:28 PM
3930,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/tobago---extra-suite-plus,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Tobago II,,34787,Kissimmee,"681,990",09/05/2024 10:34:28 PM
2876,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/sanya-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Sanya II,,34787,Kissimmee,"718,990",09/05/2024 10:34:28 PM
8778,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/tompkins-iii-loft,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Tompkins III Loft,,34787,Kissimmee,"751,990",09/05/2024 10:34:28 PM
9814,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/xavier-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Xavier II,,34787,Kissimmee,"776,990",09/05/2024 10:34:28 PM
9361,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch/grayson-ii,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Grayson II,,34787,Kissimmee,"824,990",09/05/2024 10:34:28 PM
8892,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/15113-blue-peacock-lane-homesite-95/34797/k-hovnanian-homes/osprey-ranch/suncrest-ii---95,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Suncrest II - #95,,34787,Kissimmee,"622,990",09/05/2024 10:34:28 PM
1197,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/hedgesville/25427/k-hovnanian-homes/dillon-farm/oleander,Home Builder,,K.Hovnanian Homes,Hedgesville,WV,Oleander,,25427,Hedgesville,"347,990",09/05/2024 10:34:28 PM
8588,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/hedgesville/25427/k-hovnanian-homes/dillon-farm/water-lily,Home Builder,,K.Hovnanian Homes,Hedgesville,WV,Water Lily,,25427,Hedgesville,"364,990",09/05/2024 10:34:28 PM
1942,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/8020-w-gardenia-ave-homesite-49/85303/k-hovnanian-homes/orangewood-ranch/sedona---8020-w.-gardenia-ave-49,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Sedona - 8020 W. Gardenia Ave #49,,85303,Glendale,"674,990",09/05/2024 10:34:28 PM
7352,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/771-four-seasons-drive-homesite-341/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/san-sebastian---771-four-seasons-drive-341,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,San Sebastian - 771 Four Seasons Drive #341,,22968,Ruckersville,"499,990",09/05/2024 10:34:28 PM
7250,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/canyon-at-the-ranch/tucson,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Tucson,,95742,Rancho-Cordova,"645,087",09/05/2024 10:34:28 PM
5015,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/canyon-at-the-ranch/pasadena,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Pasadena,,95742,Rancho-Cordova,"672,860",09/05/2024 10:34:28 PM
9337,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/canyon-at-the-ranch/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Santa Rosa II,,95742,Rancho-Cordova,"684,240",09/05/2024 10:34:28 PM
2319,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/canyon-at-the-ranch/macon,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Macon,,95742,Rancho-Cordova,"728,532",09/05/2024 10:34:28 PM
6299,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/canyon-at-the-ranch/fayetteville,Home Builder,,K.Hovnanian Homes,Rancho-Cordova,CA,Fayetteville,,95742,Rancho-Cordova,"698,990",09/05/2024 10:34:28 PM
4256,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/109-se-rocky-ter-homesite-7/34997/k-hovnanian-homes/salerno-reserve---single-family/tucson---109-se-rocky-ter-7,Home Builder,,K.Hovnanian Homes,Stuart,FL,Tucson - 109 SE Rocky Ter #7,,34997,Stuart,"724,995",09/05/2024 10:34:28 PM
3350,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/6714-se-lost-pine-drive-homesite-2/34997/k-hovnanian-homes/salerno-reserve---single-family/tucson---6714-se-lost-pine-drive-2,Home Builder,,K.Hovnanian Homes,Stuart,FL,Tucson - 6714 SE Lost Pine Drive #2,,34997,Stuart,"719,674",09/05/2024 10:34:28 PM
5750,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/117-se-rocky-ter-homesite-5/34997/k-hovnanian-homes/salerno-reserve---single-family/pasadena---117-se-rocky-ter-5,Home Builder,,K.Hovnanian Homes,Stuart,FL,Pasadena - 117 SE Rocky Ter #5,,34997,Stuart,"769,995",09/05/2024 10:34:28 PM
2697,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/101-se-rocky-ter-homesite-9/34997/k-hovnanian-homes/salerno-reserve---single-family/pasadena---101-se-rocky-ter-9,Home Builder,,K.Hovnanian Homes,Stuart,FL,Pasadena - 101 SE Rocky Ter #9,,34997,Stuart,"779,084",09/05/2024 10:34:28 PM
6491,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/121-se-rocky-terrace-homesite-4/34997/k-hovnanian-homes/salerno-reserve---single-family/evora-ii---121-se-rocky-terrace-4,Home Builder,,K.Hovnanian Homes,Stuart,FL,Evora II - 121 SE Rocky Terrace #4,,34997,Stuart,"699,995",09/05/2024 10:34:28 PM
3552,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/105-se-rocky-ter-homesite-8/34997/k-hovnanian-homes/salerno-reserve---single-family/santa-fe---105-se-rocky-ter-8,Home Builder,,K.Hovnanian Homes,Stuart,FL,Santa Fe - 105 SE Rocky Ter  #8,,34997,Stuart,"849,345",09/05/2024 10:34:28 PM
9180,Hovnanian,https://www.khov.com/find-new-homes/florida/stuart/6723-se-lost-pine-drive-homesite-76/34997/k-hovnanian-homes/salerno-reserve---single-family/vallejo---6723-se-lost-pine-drive-76,Home Builder,,K.Hovnanian Homes,Stuart,FL,Vallejo - 6723 SE Lost Pine Drive #76,,34997,Stuart,"949,995",09/05/2024 10:34:28 PM
3150,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/10430-rochester-hills-lane-homesite-16/77375/k-hovnanian-homes/willowpoint/jackie-ii--10430-rochester-hills-lane-16,Home Builder,,K.Hovnanian Homes,Tomball,TX,Jackie II- 10430 Rochester Hills Lane #16,,77375,Tomball,"318,113",09/05/2024 10:34:28 PM
6553,Hovnanian,https://www.khov.com/find-new-homes/texas/tomball/23110-sandhill-crest-court-homesite-7/77375/k-hovnanian-homes/willowpoint/darlington-ii---23110-sandhill-crest-court-7,Home Builder,,K.Hovnanian Homes,Tomball,TX,Darlington II - 23110 Sandhill Crest Court #7,,77375,Tomball,"375,000",09/05/2024 10:34:28 PM
1180,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/3209-cedar-dawn-lane-homesite-12/77091/k-hovnanian-homes/highland-grove/cleveland---3209-cedar-dawn-lane-12,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland - 3209 Cedar Dawn Lane #12,,77091,Houston,"315,000",09/05/2024 10:34:28 PM
5472,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/5602-green-rise-lane-homesite-8/77091/k-hovnanian-homes/highland-grove/frances---5602-green-rise-lane-5,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances - 5602 Green Rise Lane #8,,77091,Houston,"384,995",09/05/2024 10:34:28 PM
3056,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/701-ne-hawks-ridge-way-homesite-1301/34983/k-hovnanian-homes/aspire-at-hawks-ridge/warner--701-ne-hawks-ridge-way-1301,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Warner- 701 NE Hawks Ridge Way #1301,,34983,Port-St-Lucie,"405,124",09/05/2024 10:34:28 PM
3546,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/719-ne-hawks-ridge-way-homesite-1304/34983/k-hovnanian-homes/aspire-at-hawks-ridge/warner--719-ne-hawks-ridge-way-1304,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Warner- 719 NE Hawks Ridge Way #1304,,34983,Port-St-Lucie,"409,995",09/05/2024 10:34:28 PM
6492,Hovnanian,https://www.khov.com/find-new-homes/california/roseville/95747/k-hovnanian-homes/firefly-at-winding-creek/bennett,Home Builder,,K.Hovnanian Homes,Roseville,CA,Bennett,,95747,Roseville,"690,990",09/05/2024 10:34:28 PM
4427,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/boise,Home Builder,,K.Hovnanian Homes,Cypress,TX,Boise,,77433,Cypress,"372,950",09/05/2024 10:34:28 PM
1760,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/tacoma,Home Builder,,K.Hovnanian Homes,Cypress,TX,Tacoma,,77433,Cypress,"383,950",09/05/2024 10:34:28 PM
5533,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/juniper-iii,Home Builder,,K.Hovnanian Homes,Cypress,TX,Juniper III,,77433,Cypress,"387,950",09/05/2024 10:34:28 PM
9487,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/pasadena,Home Builder,,K.Hovnanian Homes,Cypress,TX,Pasadena,,77433,Cypress,"392,950",09/05/2024 10:34:28 PM
7441,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Cypress,TX,Santa Rosa II,,77433,Cypress,"392,950",09/05/2024 10:34:28 PM
7238,Hovnanian,https://www.khov.com/find-new-homes/texas/cypress/77433/k-hovnanian-homes/marvida/omaha,Home Builder,,K.Hovnanian Homes,Cypress,TX,Omaha,,77433,Cypress,"422,950",09/05/2024 10:34:28 PM
