product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,site_plan,date,Sales Model,Closed,Quick Delivery,Sold,Unavailable,Future Development,Available,Reserved,total
3193,Hovnanian,https://www.khov.com/find-new-homes/delaware/millville/19967/k-hovnanian-homes/egret-shores/frankfurt,Home Builder,,K.Hovnanian Homes,Millville,DE,Frankfurt,,19967,Millville,"5,44,900","2,765",No Plan,20/05/24,,,,,,,,,
7188,Hovnanian,https://www.khov.com/find-new-homes/arizona/gilbert/7739-s-balboa-drive-homesite-68/85142/k-hovnanian-homes/santanilla/jerome--7739-s-balboa-drive-68,Home Builder,,K.Hovnanian Homes,Gilbert,AZ,Jerome- 7739 S Balboa Drive #68,,85142,Gilbert,"7,59,990","2,765",No Plan,20/05/24,,,,,,,,,
4446,Hovnanian,https://www.khov.com/find-new-homes/arizona/gilbert/2861-e-flintlock-drive-homesite-13/85142/k-hovnanian-homes/santanilla/flagstaff-ii--2861-e-flintlock-drive-13,Home Builder,,K.Hovnanian Homes,Gilbert,AZ,Flagstaff II- 2861 E Flintlock Drive #13,,85142,Gilbert,"8,14,990","2,652",No Plan,20/05/24,,,,,,,,,
2528,Hovnanian,https://www.khov.com/find-new-homes/arizona/gilbert/2848-e-saddlebrook-ct-homesite-23/85142/k-hovnanian-homes/santanilla/flagstaff-ii--2848-e-saddlebrook-ct-23,Home Builder,,K.Hovnanian Homes,Gilbert,AZ,Flagstaff II- 2848 E Saddlebrook Court #23,,85142,Gilbert,"7,99,990","2,652",No Plan,20/05/24,,,,,,,,,
5947,Hovnanian,https://www.khov.com/find-new-homes/arizona/gilbert/3008-e-flintlock-drive-59/85142/k-hovnanian-homes/santanilla/flagstaff-ii--3008-e-flintlock-drive-59,Home Builder,,K.Hovnanian Homes,Gilbert,AZ,Flagstaff II- 3008 E Flintlock Drive #59,,85142,Gilbert,"7,99,990","2,652",No Plan,20/05/24,,,,,,,,,
4239,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/95361/k-hovnanian-homes/carmel-ranch/pasadena,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Pasadena,,95361,Oakdale,"6,35,987","2,080",No Plan,20/05/24,,,,,,,,,
2736,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/95361/k-hovnanian-homes/carmel-ranch/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Santa Rosa II,,95361,Oakdale,"6,27,756","2,095",No Plan,20/05/24,,,,,,,,,
5760,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/95361/k-hovnanian-homes/carmel-ranch/fayetteville,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Fayetteville,,95361,Oakdale,"5,99,990","2,349",No Plan,20/05/24,,,,,,,,,
2947,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/95361/k-hovnanian-homes/carmel-ranch/macon,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Macon,,95361,Oakdale,"6,59,990","2,752",No Plan,20/05/24,,,,,,,,,
1168,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/1966-carmel-ranch-circle-homesite-11/95361/k-hovnanian-homes/carmel-ranch/fayetteville-1966-carmel-ranch-circle-11,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Fayetteville-1966 Carmel Ranch Circle #11,,95361,Oakdale,"6,35,990","2,349",No Plan,20/05/24,,,,,,,,,
2040,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/1938-carmel-ranch-circle-homesite-4/95361/k-hovnanian-homes/carmel-ranch/fayetteville---1938-carmel-ranch-circle-4,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Fayetteville - 1938 Carmel Ranch Circle #4,,95361,Oakdale,"5,99,990","2,349",No Plan,20/05/24,,,,,,,,,
3447,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/1962-carmel-ranch-circle-homesite-10/95361/k-hovnanian-homes/carmel-ranch/macon--1962-carmel-ranch-circle-10,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Macon- 1962 Carmel Ranch Circle #10,,95361,Oakdale,"6,59,990","2,752",No Plan,20/05/24,,,,,,,,,
3185,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/32164/k-hovnanian-homes/aspire-at-palm-coast/azalea-ii,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Azalea II,,32164,Palm-Coast,"2,99,990","1,363",No Plan,20/05/24,,,,,,,,,
8789,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/32164/k-hovnanian-homes/aspire-at-palm-coast/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Goldenrod II,,32164,Palm-Coast,"3,39,990","1,833",No Plan,20/05/24,,,,,,,,,
1835,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/32164/k-hovnanian-homes/aspire-at-palm-coast/passionflower-ii,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Passionflower II,,32164,Palm-Coast,"3,79,990","2,094",No Plan,20/05/24,,,,,,,,,
6958,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/8-forest-grove-drive-homesite-8/32137/k-hovnanian-homes/aspire-at-palm-coast/azalea-ii---8-forest-grove-drive-8,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Azalea II - 8 Forest Grove Drive #8,,32164,Palm-Coast,"2,99,990","1,363",No Plan,20/05/24,,,,,,,,,
5623,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/21-white-haven-lane-homesite-7/32164/k-hovnanian-homes/aspire-at-palm-coast/goldenrod-ii---21-white-haven-lane-7,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Goldenrod II - 21 White Haven Lane #7,,32164,Palm-Coast,"3,39,990","1,833",No Plan,20/05/24,,,,,,,,,
8216,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/3-white-haven-lane-homesite-5/32164/k-hovnanian-homes/aspire-at-palm-coast/goldenrod-ii---3-white-haven-lane-5,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Goldenrod II - 3 White Haven Lane #5,,32164,Palm-Coast,"3,45,990","1,833",No Plan,20/05/24,,,,,,,,,
5585,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/10-eric-drive-homesite-6/32164/k-hovnanian-homes/aspire-at-palm-coast/passionflower-ii---10-eric-drive-6,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Passionflower II - 10 Eric Drive #6,,32164,Palm-Coast,"3,79,990","2,094",No Plan,20/05/24,,,,,,,,,
4475,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/20-ludlow-lane-west-homesite-3/32137/k-hovnanian-homes/aspire-at-palm-coast/passionflower-ii---20-ludlow-lane-west-3,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Passionflower II - 20 Ludlow Lane West #3,,32164,Palm-Coast,"4,27,990","2,094",No Plan,20/05/24,,,,,,,,,
5459,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/18-westbrook-lane-homesite-9/32164/k-hovnanian-homes/aspire-at-palm-coast/passionflower-ii---18-westbrook-lane-9,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Passionflower II - 18 Westbrook Lane #9,,32164,Palm-Coast,"4,08,990","2,094",No Plan,20/05/24,,,,,,,,,
4714,Hovnanian,https://www.khov.com/find-new-homes/maryland/baltimore/21230/k-hovnanian-homes/locke-landing/maywood,Home Builder,,K.Hovnanian Homes,Baltimore,MD,Maywood,,21230,Baltimore,"5,15,616","1,603",No Plan,20/05/24,,,,,,,,,
6206,Hovnanian,https://www.khov.com/find-new-homes/maryland/baltimore/21230/k-hovnanian-homes/locke-landing/montvale,Home Builder,,K.Hovnanian Homes,Baltimore,MD,Montvale,,21230,Baltimore,"6,48,125","2,600",No Plan,20/05/24,,,,,,,,,
6143,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/9395-hard-rock-road-homesite-25/77303/k-hovnanian-homes/stonebrooke/leopold--9395-hard-rock-road-25,Home Builder,,K.Hovnanian Homes,Conroe,TX,Leopold- 9395 Hard Rock Road #25,,77303,Conroe,"2,68,888","1,610",No Plan,20/05/24,,,,,,,,,
7859,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/9403-hard-rock-road-homesite-23/77303/k-hovnanian-homes/stonebrooke/jackie-ii--9403-hard-rock-road-23,Home Builder,,K.Hovnanian Homes,Conroe,TX,Jackie II- 9403 Hard Rock Road #23,,77303,Conroe,"2,68,850","1,671",No Plan,20/05/24,,,,,,,,,
4265,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/12866-lime-stone-lane-homesite-6/77303/k-hovnanian-homes/stonebrooke/jackie-ii--12866-lime-stone-lane-6,Home Builder,,K.Hovnanian Homes,Conroe,TX,Jackie II- 12866 Lime Stone Lane #6,,77303,Conroe,"2,75,000","1,687",No Plan,20/05/24,,,,,,,,,
2720,Hovnanian,https://www.khov.com/find-new-homes/texas/conroe/12898-lime-stone-lane-homesite-12/77303/k-hovnanian-homes/stonebrooke/wilmington-ii--12898-lime-stone-lane-12,Home Builder,,K.Hovnanian Homes,Conroe,TX,Wilmington II- 12898 Lime Stone Lane #12,,77303,Conroe,"3,17,090","2,208",No Plan,20/05/24,,,,,,,,,
2070,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/belfast,Home Builder,,K.Hovnanian Homes,Fate,TX,Belfast,,75087,Fate,"4,87,900","2,499",No Plan,20/05/24,,,,,,,,,
2228,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/frankfurt,Home Builder,,K.Hovnanian Homes,Fate,TX,Frankfurt,,75087,Fate,"5,03,900","2,825",No Plan,20/05/24,,,,,,,,,
6372,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/glasglow,Home Builder,,K.Hovnanian Homes,Fate,TX,Glasgow,,75087,Fate,"5,03,900","2,853",No Plan,20/05/24,,,,,,,,,
6933,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/geneva,Home Builder,,K.Hovnanian Homes,Fate,TX,Geneva,,75087,Fate,"5,16,900","2,855",No Plan,20/05/24,,,,,,,,,
3733,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/malmo,Home Builder,,K.Hovnanian Homes,Fate,TX,Malmo,,75087,Fate,"5,21,900","3,209",No Plan,20/05/24,,,,,,,,,
4291,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/mykonos,Home Builder,,K.Hovnanian Homes,Fate,TX,Mykonos,,75087,Fate,"5,48,900","3,591",No Plan,20/05/24,,,,,,,,,
8267,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/munich,Home Builder,,K.Hovnanian Homes,Fate,TX,Munich,,75087,Fate,"5,56,900","3,704",No Plan,20/05/24,,,,,,,,,
6567,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/75087/k-hovnanian-homes/monterra/stirling,Home Builder,,K.Hovnanian Homes,Fate,TX,Stirling,,75087,Fate,"5,66,900","3,711",No Plan,20/05/24,,,,,,,,,
1552,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/1033-bleriot-drive-homesite-b-13/75087/k-hovnanian-homes/monterra/belfast---1033-bleriot-b-13,Home Builder,,K.Hovnanian Homes,Fate,TX,Belfast - 1033 Bleriot #B-13,,75087,Fate,"4,99,000","2,499",No Plan,20/05/24,,,,,,,,,
1850,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/1219-calebria-way-homesite-a-10/75087/k-hovnanian-homes/monterra/belfast---1219-calebria-a-10,Home Builder,,K.Hovnanian Homes,Fate,TX,Belfast - 1219 Calebria #A-10,,75087,Fate,"5,04,000","2,499",No Plan,20/05/24,,,,,,,,,
4880,Hovnanian,https://www.khov.com/find-new-homes/texas/fate/1344-cartona-road-homesite-s-17/75087/k-hovnanian-homes/monterra/munich-esp---1344-cartona-road-s-17,Home Builder,,K.Hovnanian Homes,Fate,TX,Munich ESP - 1344 Cartona Road #S-17,,75087,Fate,"5,95,000","3,706",No Plan,20/05/24,,,,,,,,,
3501,Hovnanian,https://www.khov.com/find-new-homes/arizona/buckeye/20633-w-annika-drive-homesite-159/85396/four-seasons/k.-hovnanian's-four-seasons-at-victory-at-verrado/nighthawk---20633-w.-annika-drive-159,Home Builder,,K.Hovnanian Homes,Buckeye,AZ,Nighthawk - 20633 W. Annika Drive #159,,85396,Buckeye,"6,49,990","2,249",No Plan,20/05/24,,,,,,,,,
3912,Hovnanian,https://www.khov.com/find-new-homes/arizona/buckeye/20629-w-montebello-ave-homesite-145/85396/four-seasons/k.-hovnanian's-four-seasons-at-victory-at-verrado/goldfinch---20629-w-montebello-ave-145,Home Builder,,K.Hovnanian Homes,Buckeye,AZ,Goldfinch - 20629 W Montebello Ave #145,,85396,Buckeye,"6,44,990","2,236",No Plan,20/05/24,,,,,,,,,
9859,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/07931/k-hovnanian-homes/enclave-at-hillandale/pratt-ii,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Pratt II,,7931,Far-Hills,"11,50,990","2,726",No Plan,20/05/24,,,,,,,,,
5292,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/07931/k-hovnanian-homes/enclave-at-hillandale/pratt-ii-walkout,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Pratt II Walkout,,7931,Far-Hills,"12,00,000","2,726",No Plan,20/05/24,,,,,,,,,
5764,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/07931/k-hovnanian-homes/enclave-at-hillandale/wheaton,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Wheaton,,7931,Far-Hills,"12,89,990","3,372",No Plan,20/05/24,,,,,,,,,
5420,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/07931/k-hovnanian-homes/enclave-at-hillandale/wheaton-walkout,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Wheaton Walkout,,7931,Far-Hills,"13,29,990","3,372",No Plan,20/05/24,,,,,,,,,
9143,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/2-hillandale-drive-homesite-701/07931/k-hovnanian-homes/enclave-at-hillandale/wheaton---2-hillandale-drive-701,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Wheaton - 2 Hillandale Drive #701,,7931,Far-Hills,"13,99,990","3,372",No Plan,20/05/24,,,,,,,,,
6394,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/1-hillandale-drive-homesite-0803/07931/k-hovnanian-homes/enclave-at-hillandale/wheaton--1-hillandale-drive-0803,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Wheaton- 1 Hillandale Drive #0803,,7931,Far-Hills,"15,78,924","4,834",No Plan,20/05/24,,,,,,,,,
4176,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase/colorado-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Colorado II,,20105,Aldie,"14,44,990","3,342",No Plan,20/05/24,,,,,,,,,
7884,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase/wisconsin-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Wisconsin II,,20105,Aldie,"15,04,990","3,732",No Plan,20/05/24,,,,,,,,,
7324,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase/memphis-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Memphis II,,20105,Aldie,"15,24,990","3,895",No Plan,20/05/24,,,,,,,,,
2730,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase/arlington-iii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Arlington III,,20105,Aldie,"17,74,990","4,909",No Plan,20/05/24,,,,,,,,,
3359,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/253-peninsula-point-drive-homesite-55/77356/k-hovnanian-homes/waterstone-on-lake-conroe/samuel---253-peninsula-point-drive-55,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Samuel - 253 Peninsula Point Drive #55,,77356,Montgomery,"5,25,851","2,811",No Plan,20/05/24,,,,,,,,,
2964,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/258-peninsula-point-drive-homesite-35/77356/k-hovnanian-homes/waterstone-on-lake-conroe/andrew---258-peninsula-point-drive-35,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Andrew - 258 Peninsula Point Drive #35,,77356,Montgomery,"6,00,000","3,321",No Plan,20/05/24,,,,,,,,,
4323,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/221-peninsula-point-drive-homesite-63/77356/k-hovnanian-homes/waterstone-on-lake-conroe/jonathan---221-peninsula-point-drive-63,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Jonathan - 221 Peninsula Point Drive #63,,77356,Montgomery,"6,26,164","3,653",No Plan,20/05/24,,,,,,,,,
5823,Hovnanian,https://www.khov.com/find-new-homes/texas/montgomery/217-peninsula-point-drive-homesite-64/77356/k-hovnanian-homes/waterstone-on-lake-conroe/lauren---217-peninsula-point-drive-64,Home Builder,,K.Hovnanian Homes,Montgomery,TX,Lauren - 217 Peninsula Point Drive # 64,,77356,Montgomery,"6,50,000","4,107",No Plan,20/05/24,,,,,,,,,
8149,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/141-leeward-landing-homesite-728/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal---141-leeward-landing-728,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal - 141 Leeward Landing #728,,29486,Summerville,"5,19,900","1,900",No Plan,20/05/24,,,,,,,,,
7744,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/404-fuji-road-ne-homesite-1235/44641/k-hovnanian-homes/orchard-park-townhomes/dayton---404-fuji-road-ne-1235,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton - 404 Fuji Road NE #1235,,44641,Louisville,"2,57,990","1,882",No Plan,20/05/24,,,,,,,,,
4503,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/400-fuji-road-ne-homesite-1233/44641/k-hovnanian-homes/orchard-park-townhomes/dayton---400-fuji-road-ne-1233,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton - 400 Fuji Road NE #1233,,44641,Louisville,"2,57,990","1,882",No Plan,20/05/24,,,,,,,,,
4947,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/421-honeycrisp-drive-ne-homesite-1029/44641/k-hovnanian-homes/orchard-park-townhomes/beckfield--421-honeycrisp-drive-ne-1029,Home Builder,,K.Hovnanian Homes,Louisville,OH,Beckfield- 421 Honeycrisp Drive NE #1029,,44641,Louisville,"2,91,685","1,645",No Plan,20/05/24,,,,,,,,,
6977,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/423-honeycrisp-drive-ne-homesite-1028/44641/k-hovnanian-homes/orchard-park-townhomes/dayton--423-honeycrisp-drive-ne-1028,Home Builder,,K.Hovnanian Homes,Louisville,OH,Dayton- 423 Honeycrisp Drive NE #1028,,44641,Louisville,"2,92,250","1,884",No Plan,20/05/24,,,,,,,,,
2412,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/daffodil-iv,Home Builder,,K.Hovnanian Homes,Ocala,FL,Daffodil IV,,34473,Ocala,"3,23,990","1,684",No Plan,20/05/24,,,,,,,,,
7980,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Ocala,FL,Goldenrod II,,34473,Ocala,"3,16,990","1,833",No Plan,20/05/24,,,,,,,,,
3854,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/2100-lark-way-homesite-205/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera--2100-lark-way-205,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera- 2100 Lark Way #205,,95620,Dixon,"5,39,990","1,521",No Plan,20/05/24,,,,,,,,,
5278,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/2125-lark-way-homesite-204/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera--2125-lark-way-204,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera- 2125 Lark Way #204,,95620,Dixon,"5,45,990","1,521",No Plan,20/05/24,,,,,,,,,
2506,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/2140-maze-way-homesite-244/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/faroe--2140-maze-way-244,Home Builder,,K.Hovnanian Homes,Dixon,CA,Faroe- 2140 Maze Way #244,,95620,Dixon,"5,99,990","2,194",No Plan,20/05/24,,,,,,,,,
2509,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/frankfurt-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Frankfurt,,75166,Lavon,"5,29,900","2,825",No Plan,20/05/24,,,,,,,,,
9176,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/glasgow,Home Builder,,K.Hovnanian Homes,Lavon,TX,Glasgow,,75166,Lavon,"5,32,900","2,853",No Plan,20/05/24,,,,,,,,,
1151,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/geneva-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Geneva,,75166,Lavon,"5,33,900","2,855",No Plan,20/05/24,,,,,,,,,
3818,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/malmo-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Malmo,,75166,Lavon,"5,43,900","3,209",No Plan,20/05/24,,,,,,,,,
2774,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/mykonos-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Mykonos,,75166,Lavon,"5,67,900","3,591",No Plan,20/05/24,,,,,,,,,
5801,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/munich-estates,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich,,75166,Lavon,"5,75,900","3,704",No Plan,20/05/24,,,,,,,,,
5650,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/stirling,Home Builder,,K.Hovnanian Homes,Lavon,TX,Stirling,,75166,Lavon,"5,85,900","3,711",No Plan,20/05/24,,,,,,,,,
8513,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/belfast,Home Builder,,K.Hovnanian Homes,Lavon,TX,Belfast,,75166,Lavon,"4,69,900","2,499",No Plan,20/05/24,,,,,,,,,
7940,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/frankfurt-villas,Home Builder,,K.Hovnanian Homes,Lavon,TX,Frankfurt,,75166,Lavon,"4,91,900","2,825",No Plan,20/05/24,,,,,,,,,
1406,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/glasgow-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Glasgow,,75166,Lavon,"4,94,900","2,853",No Plan,20/05/24,,,,,,,,,
5494,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/geneva-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Geneva,,75166,Lavon,"4,95,900","2,855",No Plan,20/05/24,,,,,,,,,
7213,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/malmo-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Malmo,,75166,Lavon,"5,05,900","3,209",No Plan,20/05/24,,,,,,,,,
5468,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/mykonos-v,Home Builder,,K.Hovnanian Homes,Lavon,TX,Mykonos,,75166,Lavon,"5,29,900","3,591",No Plan,20/05/24,,,,,,,,,
7473,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/munich,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich,,75166,Lavon,"5,37,900","3,704",No Plan,20/05/24,,,,,,,,,
6846,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/75166/k-hovnanian-homes/elevon/stirling-villas,Home Builder,,K.Hovnanian Homes,Lavon,TX,Stirling,,75166,Lavon,"5,47,900","3,711",No Plan,20/05/24,,,,,,,,,
3073,Hovnanian,https://www.khov.com/find-new-homes/texas/lavon/818-emerald-heights-homesite-c-2/75166/k-hovnanian-homes/elevon/munich---818-emerald-heights-c-2,Home Builder,,K.Hovnanian Homes,Lavon,TX,Munich - 818 Emerald Heights #C-2,,75166,Lavon,"5,88,000","3,707",No Plan,20/05/24,,,,,,,,,
1172,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3387-ponderosa-trail-homesite-136/44685/k-hovnanian-homes/forest-lakes/irving---3387-ponderosa-trail-136,Home Builder,,K.Hovnanian Homes,Green,OH,Irving - 3387 Ponderosa Trail #136,,44685,Green,"3,97,990","2,013",No Plan,20/05/24,,,,,,,,,
2034,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3379-ponderosa-trail-homesite-137/44685/k-hovnanian-homes/forest-lakes/eastwood---3379-ponderosa-trail-137,Home Builder,,K.Hovnanian Homes,Green,OH,Eastwood - 3379 Ponderosa Trail #137,,44685,Green,"4,17,990","1,832",No Plan,20/05/24,,,,,,,,,
6938,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3375-ponderosa-trail-homesite-138/44685/k-hovnanian-homes/forest-lakes/hanover---3375-ponderosa-trail-138,Home Builder,,K.Hovnanian Homes,Green,OH,Hanover - 3375 Ponderosa Trail #138,,44685,Green,"4,34,990","2,258",No Plan,20/05/24,,,,,,,,,
8201,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/3371-ponderosa-trail-homesite-139/44685/k-hovnanian-homes/forest-lakes/hanover---3371-ponderosa-trail-139,Home Builder,,K.Hovnanian Homes,Green,OH,Hanover - 3371 Ponderosa Trail #139,,44685,Green,"4,37,990","2,356",No Plan,20/05/24,,,,,,,,,
5277,Hovnanian,https://www.khov.com/find-new-homes/ohio/green/1255-selena-grove-homesite-125/44685/k-hovnanian-homes/forest-lakes/eastwood-loft--1255-selena-grove-125,Home Builder,,K.Hovnanian Homes,Green,OH,Eastwood Loft- 1255 Selena Grove #125,,44685,Green,"4,57,990","2,479",No Plan,20/05/24,,,,,,,,,
6358,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/belfast,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Belfast,,75495,Van-Alstyne,"5,49,900","2,499",No Plan,20/05/24,,,,,,,,,
1213,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe/cordoba,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Cordoba,,75495,Van-Alstyne,"5,69,900","2,842",No Plan,20/05/24,,,,,,,,,
